,SequenceA,SequenceB,Similarity,Complementarity
18632,78,68,4,2
18633,78,69,3,4
18634,78,70,2,3
18635,78,71,3,3
18636,78,72,3,6
18637,78,73,2,1
18638,78,74,1,2
18639,78,75,3,1
18640,78,76,2,1
18641,78,77,2,3
18642,78,78,0,3
18643,78,79,0,3
18644,78,80,2,4
18645,78,81,4,3
18646,78,82,3,3
18647,78,83,2,2
18648,78,84,3,4
18649,78,85,4,1
18650,78,86,2,2
18651,78,87,3,2
18652,78,88,2,3
18653,78,89,2,4
18654,78,90,2,1
18655,78,91,3,4
18656,78,92,2,1
18657,78,93,3,4
18658,78,94,2,4
18659,78,95,2,3
18660,78,96,3,2
18661,78,97,4,2
18662,78,98,2,3
18663,78,99,2,3
18664,78,100,2,2
18665,78,101,2,3
18666,78,102,5,1
18667,78,103,2,1
18668,78,104,0,3
18669,78,105,1,4
18670,78,106,4,2
18671,78,107,4,4
18672,78,108,2,3
18673,78,109,3,2
18674,78,110,1,2
18675,78,111,4,2
18676,78,112,3,2
18677,78,113,3,2
18678,78,114,4,3
18679,78,115,0,3
18680,78,116,2,3
18681,78,117,2,3
18682,78,118,1,4
18683,78,119,1,4
18684,78,120,3,2
18685,78,121,2,2
18686,78,122,3,2
18687,78,123,4,2
18688,78,124,2,3
18689,78,125,2,3
18690,78,126,4,2
18691,78,127,3,2
18692,78,128,4,3
18693,78,129,1,3
18694,78,130,2,2
18695,78,131,3,3
18696,78,132,2,2
18697,78,133,3,2
18698,78,134,1,2
18699,78,135,2,2
18700,78,136,2,3
18701,78,137,3,2
18702,78,138,0,3
18703,78,139,2,3
18704,78,140,0,3
18705,78,141,2,3
18706,78,142,3,3
18707,78,143,1,2
18708,78,144,2,2
18709,78,145,2,2
18710,78,146,0,3
18711,78,147,0,3
18712,78,148,2,2
18713,78,149,2,3
18714,78,150,3,3
18715,78,151,2,5
18716,78,152,2,3
18717,78,153,2,4
18718,78,154,2,2
18719,78,155,2,5
18720,78,156,3,2
18721,78,157,3,3
18722,78,158,3,4
18723,78,159,0,3
18724,78,160,2,3
18725,78,161,1,3
18726,78,162,1,3
18727,78,163,2,4
18728,78,164,3,3
18729,78,165,2,4
18730,78,166,4,2
18731,78,167,4,2
18732,78,168,3,3
18733,78,169,2,3
18734,78,170,3,3
18735,78,171,2,4
18736,78,172,3,3
18737,78,173,2,1
18738,78,174,1,1
18739,78,175,3,3
18740,78,176,1,2
18741,78,177,0,3
18742,78,178,0,3
18743,78,179,0,3
18744,78,180,3,1
18745,78,181,1,2
18746,78,182,0,3
18747,78,183,4,3
18748,78,184,3,5
18749,78,185,2,4
18750,78,186,4,1
18751,78,187,0,3
18752,78,188,3,3
18753,78,189,5,2
18754,78,190,3,1
18755,78,191,3,2
18756,78,192,1,3
18757,78,193,0,3
18758,78,194,4,3
18759,78,195,0,3
18760,78,196,0,3
18761,78,197,0,3
18762,78,198,2,3
18763,78,199,3,2
18764,78,200,6,2
18765,78,201,2,5
18766,78,202,2,5
18767,78,203,2,1
18768,78,204,2,1
18769,78,205,2,3
18770,78,206,2,2
18771,78,207,3,2
18772,78,208,4,3
18773,78,209,0,3
18774,78,210,2,2
18775,78,211,3,2
18776,78,212,4,1
18777,78,213,2,4
18778,78,214,4,2
18779,78,215,4,2
18780,78,216,3,2
18781,78,217,3,3
18782,78,218,3,3
18783,78,219,4,1
18784,78,220,2,3
18785,78,221,2,2
18786,78,222,3,5
18787,78,223,2,2
18788,78,224,2,2
18789,78,225,0,3
18790,78,226,2,4
18791,78,227,2,2
18792,78,228,3,1
18793,78,229,3,6
18794,78,230,0,3
18795,78,231,2,3
18796,78,232,3,2
18797,78,233,2,4
18798,78,234,2,3
18799,78,235,2,2
18800,78,236,3,3
18801,78,237,2,3
18802,79,0,3,3
18803,79,1,2,5
18804,79,2,2,3
18805,79,3,2,3
18806,79,4,1,2
18807,79,5,4,2
18808,79,6,0,2
18809,79,7,0,2
18810,79,8,3,2
18811,79,9,3,2
18812,79,10,3,3
18813,79,11,3,2
18814,79,12,4,2
18815,79,13,2,2
18816,79,14,2,3
18817,79,15,3,2
18818,79,16,3,2
18819,79,17,2,4
18820,79,18,1,2
18821,79,19,2,2
18822,79,20,3,1
18823,79,21,1,1
18824,79,22,3,3
18825,79,23,2,1
18826,79,24,0,2
18827,79,25,2,3
18828,79,26,3,3
18829,79,27,0,2
18830,79,28,2,2
18831,79,29,1,2
18832,79,30,2,2
18833,79,31,3,3
18834,79,32,2,1
18835,79,33,2,5
18836,79,34,3,2
18837,79,35,2,3
18838,79,36,3,3
18839,79,37,4,3
18840,79,38,3,3
18841,79,39,2,2
18842,79,40,0,2
18843,79,41,2,3
18844,79,42,2,2
18845,79,43,0,2
18846,79,44,0,2
18847,79,45,3,3
18848,79,46,2,2
18849,79,47,0,2
18850,79,48,4,3
18851,79,49,2,3
18852,79,50,3,2
18853,79,51,1,3
18854,79,52,2,1
18855,79,53,1,2
18856,79,54,2,3
18857,79,55,0,2
18858,79,56,0,2
18859,79,57,1,1
18860,79,58,3,4
18861,79,59,2,3
18862,79,60,3,1
18863,79,61,4,3
18864,79,62,1,4
18865,79,63,2,1
18866,79,64,2,2
18867,79,65,2,3
18868,79,66,1,2
18869,79,67,1,2
18870,79,68,3,3
18871,79,69,3,3
18872,79,70,1,3
18873,79,71,2,3
18874,79,72,2,3
18875,79,73,2,2
18876,79,74,3,3
18877,79,75,2,1
18878,79,76,2,4
18879,79,77,2,2
18880,79,78,0,2
18881,79,79,0,2
18882,79,80,3,2
18883,79,81,2,2
18884,79,82,3,2
18885,79,83,4,2
18886,79,84,1,3
18887,79,85,2,2
18888,79,86,1,1
18889,79,87,4,3
18890,79,88,1,4
18891,79,89,2,2
18892,79,90,2,3
18893,79,91,1,2
18894,79,92,2,2
18895,79,93,3,3
18896,79,94,1,3
18897,79,95,3,2
18898,79,96,3,3
18899,79,97,2,4
18900,79,98,2,1
18901,79,99,3,2
18902,79,100,3,2
18903,79,101,3,5
18904,79,102,2,2
18905,79,103,3,1
18906,79,104,0,2
18907,79,105,1,2
18908,79,106,3,3
18909,79,107,1,1
18910,79,108,2,5
18911,79,109,3,4
18912,79,110,2,3
18913,79,111,2,1
18914,79,112,2,2
18915,79,113,3,3
18916,79,114,3,3
18917,79,115,0,2
18918,79,116,3,1
18919,79,117,2,1
18920,79,118,3,5
18921,79,119,2,7
18922,79,120,4,2
18923,79,121,4,5
18924,79,122,5,2
18925,79,123,2,3
18926,79,124,4,3
18927,79,125,4,2
18928,79,126,2,3
18929,79,127,2,2
18930,79,128,3,2
18931,79,129,1,3
18932,79,130,2,3
18933,79,131,2,2
18934,79,132,2,1
18935,79,133,4,3
18936,79,134,1,3
18937,79,135,2,1
18938,79,136,3,3
18939,79,137,2,2
18940,79,138,0,2
18941,79,139,3,2
18942,79,140,0,2
18943,79,141,1,2
18944,79,142,1,1
18945,79,143,2,3
18946,79,144,3,2
18947,79,145,4,3
18948,79,146,0,2
18949,79,147,0,2
18950,79,148,2,2
18951,79,149,4,3
18952,79,150,2,4
18953,79,151,2,2
18954,79,152,1,2
18955,79,153,2,2
18956,79,154,2,2
18957,79,155,3,2
18958,79,156,3,4
18959,79,157,2,3
18960,79,158,1,2
18961,79,159,0,2
18962,79,160,2,2
18963,79,161,2,1
18964,79,162,1,1
18965,79,163,4,3
18966,79,164,6,2
18967,79,165,6,3
18968,79,166,2,1
18969,79,167,3,5
18970,79,168,1,2
18971,79,169,3,4
18972,79,170,2,2
18973,79,171,2,2
18974,79,172,1,2
18975,79,173,3,2
18976,79,174,3,2
18977,79,175,2,1
18978,79,176,2,2
18979,79,177,0,2
18980,79,178,0,2
18981,79,179,0,2
18982,79,180,2,3
18983,79,181,1,2
18984,79,182,0,2
18985,79,183,5,3
18986,79,184,1,2
18987,79,185,2,3
18988,79,186,3,3
18989,79,187,0,2
18990,79,188,1,2
18991,79,189,3,3
18992,79,190,2,4
18993,79,191,1,2
18994,79,192,2,3
18995,79,193,0,2
18996,79,194,1,2
18997,79,195,0,2
18998,79,196,0,2
18999,79,197,0,2
19000,79,198,2,2
19001,79,199,2,2
19002,79,200,1,2
19003,79,201,2,2
19004,79,202,2,2
19005,79,203,3,2
19006,79,204,3,1
19007,79,205,2,3
19008,79,206,3,2
19009,79,207,3,2
19010,79,208,2,1
19011,79,209,0,2
19012,79,210,1,2
19013,79,211,3,2
19014,79,212,3,2
19015,79,213,1,3
19016,79,214,4,5
19017,79,215,2,3
19018,79,216,3,2
19019,79,217,2,2
19020,79,218,2,3
19021,79,219,5,2
19022,79,220,3,2
19023,79,221,2,2
19024,79,222,2,2
19025,79,223,4,2
19026,79,224,0,3
19027,79,225,0,2
19028,79,226,2,3
19029,79,227,2,2
19030,79,228,2,3
19031,79,229,1,2
19032,79,230,0,2
19033,79,231,2,1
19034,79,232,2,3
19035,79,233,2,3
19036,79,234,2,2
19037,79,235,5,4
19038,79,236,2,3
19039,79,237,3,1
19040,80,0,2,2
19041,80,1,2,2
19042,80,2,3,5
19043,80,3,3,3
19044,80,4,3,2
19045,80,5,3,2
19046,80,6,5,2
19047,80,7,3,2
19048,80,8,0,2
19049,80,9,0,2
19050,80,10,3,3
19051,80,11,3,2
19052,80,12,3,3
19053,80,13,3,3
19054,80,14,0,2
19055,80,15,4,2
19056,80,16,2,2
19057,80,17,3,3
19058,80,18,3,4
19059,80,19,3,2
19060,80,20,0,2
19061,80,21,2,2
19062,80,22,4,3
19063,80,23,2,5
19064,80,24,2,2
19065,80,25,0,2
19066,80,26,3,3
19067,80,27,3,2
19068,80,28,0,2
19069,80,29,0,2
19070,80,30,0,2
19071,80,31,0,2
19072,80,32,0,2
19073,80,33,3,4
19074,80,34,3,4
19075,80,35,0,2
19076,80,36,2,4
19077,80,37,0,2
19078,80,38,0,2
19079,80,39,3,3
19080,80,40,3,5
19081,80,41,0,2
19082,80,42,2,2
19083,80,43,2,6
19084,80,44,3,3
19085,80,45,3,7
19086,80,46,2,2
19087,80,47,2,3
19088,80,48,2,3
19089,80,49,4,4
19090,80,50,3,2
19091,80,51,3,5
19092,80,52,2,2
19093,80,53,2,2
19094,80,54,3,3
19095,80,55,3,3
19096,80,56,2,2
19097,80,57,4,4
19098,80,58,2,4
19099,80,59,0,2
19100,80,60,4,2
19101,80,61,2,3
19102,80,62,2,3
19103,80,63,3,2
19104,80,64,6,2
19105,80,65,2,2
19106,80,66,2,3
19107,80,67,2,2
19108,80,68,3,7
19109,80,69,2,3
19110,80,70,3,2
19111,80,71,2,3
19112,80,72,0,2
19113,80,73,3,3
19114,80,74,2,3
19115,80,75,2,3
19116,80,76,2,3
19117,80,77,0,2
19118,80,78,2,4
19119,80,79,3,2
19120,80,80,0,2
19121,80,81,0,2
19122,80,82,0,2
19123,80,83,0,2
19124,80,84,0,2
19125,80,85,0,2
19126,80,86,2,3
19127,80,87,2,2
19128,80,88,0,2
19129,80,89,0,2
19130,80,90,2,3
19131,80,91,2,2
19132,80,92,2,3
19133,80,93,0,2
19134,80,94,2,2
19135,80,95,3,2
19136,80,96,2,4
19137,80,97,2,2
19138,80,98,3,2
19139,80,99,3,4
19140,80,100,0,2
19141,80,101,2,3
19142,80,102,2,3
19143,80,103,2,2
19144,80,104,3,4
19145,80,105,2,2
19146,80,106,2,3
19147,80,107,3,1
19148,80,108,4,3
19149,80,109,4,4
19150,80,110,3,4
19151,80,111,4,2
19152,80,112,0,2
19153,80,113,3,3
19154,80,114,2,3
19155,80,115,2,3
19156,80,116,5,2
19157,80,117,3,3
19158,80,118,3,2
19159,80,119,2,3
19160,80,120,3,2
19161,80,121,4,3
19162,80,122,2,3
19163,80,123,2,3
19164,80,124,0,2
19165,80,125,2,2
19166,80,126,3,2
19167,80,127,4,2
19168,80,128,0,2
19169,80,129,2,2
19170,80,130,0,2
19171,80,131,2,3
19172,80,132,2,2
19173,80,133,2,3
19174,80,134,3,4
19175,80,135,2,2
19176,80,136,5,4
19177,80,137,3,2
19178,80,138,2,3
19179,80,139,1,2
19180,80,140,4,3
19181,80,141,3,4
19182,80,142,2,2
19183,80,143,2,3
19184,80,144,6,3
19185,80,145,3,2
19186,80,146,2,2
19187,80,147,2,7
19188,80,148,0,2
19189,80,149,4,2
19190,80,150,0,2
19191,80,151,0,2
19192,80,152,0,2
19193,80,153,4,2
19194,80,154,4,2
19195,80,155,0,2
19196,80,156,0,2
19197,80,157,0,2
19198,80,158,0,2
19199,80,159,3,2
19200,80,160,3,2
19201,80,161,2,2
19202,80,162,3,3
19203,80,163,2,3
19204,80,164,2,3
19205,80,165,3,4
19206,80,166,0,2
19207,80,167,0,2
19208,80,168,2,2
19209,80,169,4,3
19210,80,170,2,2
19211,80,171,2,2
19212,80,172,2,3
19213,80,173,3,5
19214,80,174,2,2
19215,80,175,2,2
19216,80,176,3,2
19217,80,177,3,2
19218,80,178,7,2
19219,80,179,2,3
19220,80,180,3,2
19221,80,181,2,3
19222,80,182,3,2
19223,80,183,3,3
19224,80,184,1,2
19225,80,185,0,2
19226,80,186,2,3
19227,80,187,2,4
19228,80,188,3,2
19229,80,189,2,3
19230,80,190,3,2
19231,80,191,2,3
19232,80,192,2,3
19233,80,193,3,2
19234,80,194,3,2
19235,80,195,2,2
19236,80,196,3,2
19237,80,197,2,2
19238,80,198,2,2
19239,80,199,0,2
19240,80,200,0,2
19241,80,201,0,2
19242,80,202,0,2
19243,80,203,3,3
19244,80,204,2,2
19245,80,205,0,2
19246,80,206,0,2
19247,80,207,0,2
19248,80,208,2,2
19249,80,209,3,3
19250,80,210,3,3
19251,80,211,2,2
19252,80,212,2,2
19253,80,213,3,3
19254,80,214,4,4
19255,80,215,0,2
19256,80,216,3,4
19257,80,217,0,2
19258,80,218,0,2
19259,80,219,2,2
19260,80,220,3,2
19261,80,221,2,2
19262,80,222,4,4
19263,80,223,2,2
19264,80,224,0,2
19265,80,225,2,2
19266,80,226,2,2
19267,80,227,0,2
19268,80,228,3,2
19269,80,229,0,2
19270,80,230,2,2
19271,80,231,4,2
19272,80,232,3,2
19273,80,233,0,2
19274,80,234,2,2
19275,80,235,2,2
19276,80,236,4,3
19277,80,237,0,2
19278,81,0,3,3
19279,81,1,2,5
19280,81,2,2,3
19281,81,3,2,3
19282,81,4,3,3
19283,81,5,2,2
19284,81,6,3,2
19285,81,7,5,4
19286,81,8,0,4
19287,81,9,0,4
19288,81,10,5,2
19289,81,11,2,4
19290,81,12,4,2
19291,81,13,3,3
19292,81,14,0,4
19293,81,15,3,4
19294,81,16,4,2
19295,81,17,2,3
19296,81,18,3,3
19297,81,19,3,2
19298,81,20,0,4
19299,81,21,3,4
19300,81,22,3,4
19301,81,23,3,3
19302,81,24,3,2
19303,81,25,0,4
19304,81,26,3,2
19305,81,27,3,4
19306,81,28,0,4
19307,81,29,0,4
19308,81,30,0,4
19309,81,31,0,4
19310,81,32,0,4
19311,81,33,2,2
19312,81,34,2,4
19313,81,35,0,4
19314,81,36,2,4
19315,81,37,0,4
19316,81,38,0,4
19317,81,39,3,2
19318,81,40,3,4
19319,81,41,0,4
19320,81,42,2,2
19321,81,43,2,3
19322,81,44,2,2
19323,81,45,7,4
19324,81,46,5,2
19325,81,47,3,3
19326,81,48,5,2
19327,81,49,4,2
19328,81,50,3,3
19329,81,51,3,2
19330,81,52,3,3
19331,81,53,3,2
19332,81,54,3,2
19333,81,55,3,3
19334,81,56,3,2
19335,81,57,3,2
19336,81,58,3,2
19337,81,59,0,4
19338,81,60,2,3
19339,81,61,3,2
19340,81,62,3,2
19341,81,63,2,2
19342,81,64,4,3
19343,81,65,2,2
19344,81,66,2,2
19345,81,67,3,3
19346,81,68,2,2
19347,81,69,2,2
19348,81,70,2,2
19349,81,71,3,4
19350,81,72,0,4
19351,81,73,2,3
19352,81,74,2,2
19353,81,75,3,2
19354,81,76,2,2
19355,81,77,0,4
19356,81,78,4,3
19357,81,79,2,2
19358,81,80,0,4
19359,81,81,0,4
19360,81,82,0,4
19361,81,83,0,4
19362,81,84,0,4
19363,81,85,0,4
19364,81,86,2,3
19365,81,87,6,3
19366,81,88,0,4
19367,81,89,0,4
19368,81,90,2,2
19369,81,91,4,3
19370,81,92,3,5
19371,81,93,0,4
19372,81,94,3,3
19373,81,95,3,3
19374,81,96,3,5
19375,81,97,3,3
19376,81,98,3,3
19377,81,99,4,3
19378,81,100,0,4
19379,81,101,2,2
19380,81,102,3,2
19381,81,103,3,2
19382,81,104,5,3
19383,81,105,3,4
19384,81,106,3,4
19385,81,107,2,3
19386,81,108,2,2
19387,81,109,3,4
19388,81,110,3,4
19389,81,111,2,2
19390,81,112,0,4
19391,81,113,2,2
19392,81,114,2,4
19393,81,115,3,6
19394,81,116,2,4
19395,81,117,3,2
19396,81,118,5,3
19397,81,119,4,2
19398,81,120,3,2
19399,81,121,2,5
19400,81,122,3,3
19401,81,123,2,2
19402,81,124,0,4
19403,81,125,2,3
19404,81,126,4,2
19405,81,127,3,2
19406,81,128,0,4
19407,81,129,4,3
19408,81,130,0,4
19409,81,131,3,4
19410,81,132,4,3
19411,81,133,2,2
19412,81,134,2,3
19413,81,135,3,2
19414,81,136,4,3
19415,81,137,2,3
19416,81,138,3,3
19417,81,139,3,4
19418,81,140,4,2
19419,81,141,2,5
19420,81,142,2,2
19421,81,143,2,2
19422,81,144,4,2
19423,81,145,3,2
19424,81,146,3,2
19425,81,147,3,3
19426,81,148,0,4
19427,81,149,2,3
19428,81,150,0,4
19429,81,151,0,4
19430,81,152,0,4
19431,81,153,2,3
19432,81,154,2,2
19433,81,155,0,4
19434,81,156,0,4
19435,81,157,0,4
19436,81,158,0,4
19437,81,159,2,2
19438,81,160,3,3
19439,81,161,3,3
19440,81,162,2,3
19441,81,163,2,3
19442,81,164,3,2
19443,81,165,3,4
19444,81,166,0,4
19445,81,167,0,4
19446,81,168,3,3
19447,81,169,3,3
19448,81,170,3,3
19449,81,171,2,3
19450,81,172,3,2
19451,81,173,2,2
19452,81,174,2,3
19453,81,175,5,3
19454,81,176,3,2
19455,81,177,2,3
19456,81,178,3,3
19457,81,179,3,2
19458,81,180,2,2
19459,81,181,3,3
19460,81,182,2,3
19461,81,183,3,5
19462,81,184,5,4
19463,81,185,0,4
19464,81,186,4,1
19465,81,187,3,3
19466,81,188,2,2
19467,81,189,7,2
19468,81,190,2,2
19469,81,191,3,2
19470,81,192,2,2
19471,81,193,3,2
19472,81,194,4,4
19473,81,195,3,2
19474,81,196,2,4
19475,81,197,3,2
19476,81,198,3,2
19477,81,199,0,4
19478,81,200,0,4
19479,81,201,0,4
19480,81,202,0,4
19481,81,203,2,2
19482,81,204,3,3
19483,81,205,0,4
19484,81,206,0,4
19485,81,207,0,4
19486,81,208,2,2
19487,81,209,3,2
19488,81,210,3,3
19489,81,211,3,2
19490,81,212,3,2
19491,81,213,3,3
19492,81,214,3,2
19493,81,215,0,4
19494,81,216,2,2
19495,81,217,0,4
19496,81,218,0,4
19497,81,219,3,2
19498,81,220,4,2
19499,81,221,3,3
19500,81,222,3,2
19501,81,223,2,2
19502,81,224,2,3
19503,81,225,5,3
19504,81,226,6,3
19505,81,227,0,4
19506,81,228,2,3
19507,81,229,0,4
19508,81,230,3,3
19509,81,231,4,4
19510,81,232,4,3
19511,81,233,0,4
19512,81,234,4,4
19513,81,235,3,2
19514,81,236,2,4
19515,81,237,0,3
19516,82,0,2,2
19517,82,1,2,2
19518,82,2,3,4
19519,82,3,2,3
19520,82,4,3,1
19521,82,5,4,2
19522,82,6,3,4
19523,82,7,4,3
19524,82,8,0,4
19525,82,9,0,4
19526,82,10,3,2
19527,82,11,4,2
19528,82,12,3,4
19529,82,13,4,2
19530,82,14,0,4
19531,82,15,3,4
19532,82,16,4,2
19533,82,17,2,4
19534,82,18,2,3
19535,82,19,4,2
19536,82,20,0,4
19537,82,21,3,1
19538,82,22,6,3
19539,82,23,2,1
19540,82,24,2,2
19541,82,25,0,4
19542,82,26,3,5
19543,82,27,1,3
19544,82,28,0,4
19545,82,29,0,4
19546,82,30,0,4
19547,82,31,0,4
19548,82,32,0,4
19549,82,33,2,2
19550,82,34,2,2
19551,82,35,0,4
19552,82,36,2,4
19553,82,37,0,4
19554,82,38,0,4
19555,82,39,2,4
19556,82,40,3,3
19557,82,41,0,4
19558,82,42,4,2
19559,82,43,2,4
19560,82,44,4,3
19561,82,45,3,5
19562,82,46,2,2
19563,82,47,2,3
19564,82,48,3,2
19565,82,49,2,2
19566,82,50,3,3
19567,82,51,2,4
19568,82,52,3,3
19569,82,53,1,2
19570,82,54,3,3
19571,82,55,1,4
19572,82,56,3,2
19573,82,57,3,2
19574,82,58,3,2
19575,82,59,0,4
19576,82,60,4,3
19577,82,61,5,3
19578,82,62,1,3
19579,82,63,4,2
19580,82,64,5,2
19581,82,65,3,2
19582,82,66,2,3
19583,82,67,1,2
19584,82,68,3,3
19585,82,69,2,4
19586,82,70,3,2
19587,82,71,2,2
19588,82,72,0,4
19589,82,73,2,2
19590,82,74,2,2
19591,82,75,3,2
19592,82,76,2,3
19593,82,77,0,4
19594,82,78,3,3
19595,82,79,3,2
19596,82,80,0,4
19597,82,81,0,4
19598,82,82,0,4
19599,82,83,0,4
19600,82,84,0,4
19601,82,85,0,4
19602,82,86,2,1
19603,82,87,2,3
19604,82,88,0,4
19605,82,89,0,4
19606,82,90,5,3
19607,82,91,2,2
19608,82,92,2,3
19609,82,93,0,4
19610,82,94,1,2
19611,82,95,3,4
19612,82,96,3,4
19613,82,97,3,1
19614,82,98,3,1
19615,82,99,3,3
19616,82,100,0,4
19617,82,101,2,3
19618,82,102,2,3
19619,82,103,3,2
19620,82,104,3,1
19621,82,105,1,4
19622,82,106,3,3
19623,82,107,2,5
19624,82,108,4,2
19625,82,109,5,4
19626,82,110,2,3
19627,82,111,2,3
19628,82,112,0,4
19629,82,113,4,5
19630,82,114,2,3
19631,82,115,4,3
19632,82,116,3,3
19633,82,117,3,3
19634,82,118,3,3
19635,82,119,2,2
19636,82,120,3,2
19637,82,121,2,2
19638,82,122,3,3
19639,82,123,2,4
19640,82,124,0,4
19641,82,125,2,2
19642,82,126,3,2
19643,82,127,3,3
19644,82,128,0,4
19645,82,129,3,2
19646,82,130,0,4
19647,82,131,3,3
19648,82,132,3,1
19649,82,133,2,4
19650,82,134,3,3
19651,82,135,4,2
19652,82,136,3,5
19653,82,137,4,3
19654,82,138,6,3
19655,82,139,2,2
19656,82,140,4,2
19657,82,141,2,3
19658,82,142,2,2
19659,82,143,2,2
19660,82,144,2,2
19661,82,145,4,2
19662,82,146,2,4
19663,82,147,3,4
19664,82,148,0,4
19665,82,149,4,1
19666,82,150,0,4
19667,82,151,0,4
19668,82,152,0,4
19669,82,153,4,2
19670,82,154,4,3
19671,82,155,0,4
19672,82,156,0,4
19673,82,157,0,4
19674,82,158,0,4
19675,82,159,2,2
19676,82,160,1,2
19677,82,161,3,1
19678,82,162,5,2
19679,82,163,5,2
19680,82,164,2,2
19681,82,165,3,3
19682,82,166,0,4
19683,82,167,0,4
19684,82,168,3,3
19685,82,169,3,4
19686,82,170,3,2
19687,82,171,2,2
19688,82,172,3,2
19689,82,173,4,3
19690,82,174,2,3
19691,82,175,2,1
19692,82,176,2,3
19693,82,177,2,3
19694,82,178,3,3
19695,82,179,6,2
19696,82,180,6,2
19697,82,181,5,3
19698,82,182,2,1
19699,82,183,3,3
19700,82,184,2,2
19701,82,185,0,4
19702,82,186,2,2
19703,82,187,2,3
19704,82,188,2,2
19705,82,189,3,4
19706,82,190,2,2
19707,82,191,1,2
19708,82,192,2,3
19709,82,193,2,2
19710,82,194,4,3
19711,82,195,3,2
19712,82,196,5,3
19713,82,197,4,2
19714,82,198,3,2
19715,82,199,0,4
19716,82,200,0,4
19717,82,201,0,4
19718,82,202,0,4
19719,82,203,2,3
19720,82,204,3,2
19721,82,205,0,4
19722,82,206,0,4
19723,82,207,0,4
19724,82,208,2,2
19725,82,209,3,2
19726,82,210,3,3
19727,82,211,2,3
19728,82,212,5,2
19729,82,213,2,3
19730,82,214,4,2
19731,82,215,0,4
19732,82,216,3,4
19733,82,217,0,4
19734,82,218,0,4
19735,82,219,3,2
19736,82,220,3,2
19737,82,221,4,3
19738,82,222,3,2
19739,82,223,2,2
19740,82,224,3,3
19741,82,225,4,2
19742,82,226,3,3
19743,82,227,0,4
19744,82,228,4,2
19745,82,229,0,4
19746,82,230,3,1
19747,82,231,4,2
19748,82,232,2,3
19749,82,233,0,4
19750,82,234,2,3
19751,82,235,3,4
19752,82,236,2,3
19753,82,237,0,1
19754,83,0,3,4
19755,83,1,3,1
19756,83,2,3,2
19757,83,3,1,3
19758,83,4,2,3
19759,83,5,4,4
19760,83,6,2,2
19761,83,7,2,2
19762,83,8,0,2
19763,83,9,0,2
19764,83,10,2,1
19765,83,11,1,4
19766,83,12,3,4
19767,83,13,2,2
19768,83,14,0,2
19769,83,15,4,4
19770,83,16,3,2
19771,83,17,1,3
19772,83,18,2,2
19773,83,19,5,3
19774,83,20,0,2
19775,83,21,3,3
19776,83,22,3,2
19777,83,23,3,3
19778,83,24,1,3
19779,83,25,0,2
19780,83,26,3,4
19781,83,27,4,2
19782,83,28,0,2
19783,83,29,0,2
19784,83,30,0,2
19785,83,31,0,2
19786,83,32,0,2
19787,83,33,1,2
19788,83,34,2,2
19789,83,35,0,2
19790,83,36,2,4
19791,83,37,0,2
19792,83,38,0,2
19793,83,39,2,6
19794,83,40,2,2
19795,83,41,0,2
19796,83,42,3,3
19797,83,43,3,3
19798,83,44,2,4
19799,83,45,2,2
19800,83,46,3,2
19801,83,47,4,2
19802,83,48,4,2
19803,83,49,3,2
19804,83,50,2,3
19805,83,51,3,2
19806,83,52,2,2
19807,83,53,2,2
19808,83,54,2,2
19809,83,55,6,2
19810,83,56,3,5
19811,83,57,3,2
19812,83,58,2,2
19813,83,59,0,2
19814,83,60,3,4
19815,83,61,3,4
19816,83,62,3,4
19817,83,63,2,2
19818,83,64,2,1
19819,83,65,2,3
19820,83,66,4,4
19821,83,67,2,5
19822,83,68,2,2
19823,83,69,4,2
19824,83,70,4,3
19825,83,71,4,3
19826,83,72,0,2
19827,83,73,1,2
19828,83,74,4,3
19829,83,75,2,2
19830,83,76,3,5
19831,83,77,0,2
19832,83,78,2,2
19833,83,79,4,2
19834,83,80,0,2
19835,83,81,0,2
19836,83,82,0,2
19837,83,83,0,2
19838,83,84,0,2
19839,83,85,0,2
19840,83,86,2,3
19841,83,87,3,2
19842,83,88,0,2
19843,83,89,0,2
19844,83,90,3,3
19845,83,91,3,5
19846,83,92,2,3
19847,83,93,0,2
19848,83,94,4,5
19849,83,95,5,2
19850,83,96,3,2
19851,83,97,3,3
19852,83,98,3,5
19853,83,99,2,2
19854,83,100,0,2
19855,83,101,2,3
19856,83,102,2,2
19857,83,103,2,2
19858,83,104,2,3
19859,83,105,3,3
19860,83,106,3,2
19861,83,107,2,4
19862,83,108,3,4
19863,83,109,3,4
19864,83,110,2,2
19865,83,111,2,3
19866,83,112,0,2
19867,83,113,3,2
19868,83,114,2,3
19869,83,115,3,2
19870,83,116,3,2
19871,83,117,2,1
19872,83,118,2,3
19873,83,119,1,2
19874,83,120,3,2
19875,83,121,2,5
19876,83,122,2,3
19877,83,123,2,2
19878,83,124,0,2
19879,83,125,5,3
19880,83,126,2,3
19881,83,127,2,2
19882,83,128,0,2
19883,83,129,2,1
19884,83,130,0,2
19885,83,131,2,2
19886,83,132,3,2
19887,83,133,2,4
19888,83,134,4,4
19889,83,135,2,2
19890,83,136,2,3
19891,83,137,2,3
19892,83,138,3,4
19893,83,139,4,3
19894,83,140,2,4
19895,83,141,2,2
19896,83,142,3,3
19897,83,143,4,2
19898,83,144,3,2
19899,83,145,6,2
19900,83,146,1,3
19901,83,147,3,2
